-0.13609135,-0.01501277,0.77950627,-0.03610400,0.03265845,0.05298321,0.99740797,-0.37295720,0.17392157,-0.04779842,0.83526027,-0.34406567,-0.15456840,-0.16242371,0.06739898,-0.27764520,0.10229775,-0.04277630,-0.06623479,0.00136041,0.13228892,0.15657040,-0.18041067,0.20195177,-0.61034697,1.10862231,-0.03624035,0.00144063,0.12934534,-0.24907050,-0.28133619,0.80320889,1.24060285,0.20502388,0.04687230,-0.05748624
-0.14343126,-0.01649803,0.77833426,-0.03641538,0.02842610,0.05240890,0.99755663,-0.34424961,0.19817638,-0.02060318,0.95576733,-0.35204169,-0.15861832,-0.16757891,0.06909207,-0.27428913,0.10427965,-0.03536034,-0.06556625,-0.00408367,0.12895730,0.15116601,-0.17701797,0.20334075,-0.61699283,1.11790311,-0.02959254,0.00599491,0.12468824,-0.24858996,-0.28263399,0.78966367,1.23045874,0.21099874,0.04799889,-0.06512877
-0.15080643,-0.01755137,0.77649498,-0.03890502,0.02351993,0.05269077,0.99757552,-0.29897723,0.22797671,-0.00379142,1.05069828,-0.35071582,-0.16702513,-0.17153281,0.07522049,-0.27395159,0.10659190,-0.02720068,-0.06646788,-0.01372919,0.12738305,0.14165801,-0.17194524,0.20786358,-0.63467395,1.12539601,-0.01803448,0.00886348,0.12055465,-0.23926145,-0.28322268,0.77191496,1.20778203,0.22369374,0.04337104,-0.07699908
-0.15925539,-0.01794453,0.77468300,-0.04162497,0.01871466,0.05398766,0.99749810,-0.23934551,0.25127584,0.00279913,1.10249686,-0.34351248,-0.17675233,-0.17429850,0.08055649,-0.27561328,0.10774585,-0.01776176,-0.06639549,-0.02701322,0.12443478,0.12847446,-0.16596553,0.21396758,-0.65830809,1.13095284,-0.00485307,0.01064407,0.11799670,-0.22163250,-0.28269958,0.75221330,1.17821360,0.23927635,0.03484385,-0.09113096
-0.16873807,-0.01767858,0.77346259,-0.04267742,0.01493501,0.05594727,0.99740940,-0.16878968,0.26028031,0.00415407,1.10520351,-0.32672554,-0.19096935,-0.17897454,0.08033240,-0.27567977,0.10741603,-0.00617118,-0.06536526,-0.04271577,0.11727397,0.11154808,-0.15972845,0.22053145,-0.68320614,1.13288891,0.01219407,0.01343375,0.11416867,-0.19703005,-0.27956423,0.73347402,1.14804912,0.25337052,0.02555714,-0.10584293
-0.17971821,-0.01661696,0.77246618,-0.04239390,0.01284719,0.05720497,0.99737918,-0.09248241,0.25883934,0.00777758,1.06687355,-0.29686260,-0.20892629,-0.19082680,0.07594224,-0.27103010,0.10812059,0.00771360,-0.06456041,-0.05779654,0.10802210,0.09168408,-0.15473886,0.22610132,-0.70302105,1.12996817,0.03185251,0.01711871,0.10873318,-0.16938961,-0.27432632,0.72176582,1.12465525,0.26313806,0.01827201,-0.11834566
-0.19225384,-0.01484849,0.77085912,-0.04268198,0.01269447,0.05657698,0.99740469,-0.01785845,0.25667149,0.01958608,1.00435877,-0.26425639,-0.22479440,-0.21374935,0.07192760,-0.26234540,0.11238556,0.02417237,-0.06529074,-0.07022525,0.10210703,0.07104183,-0.15311915,0.22927125,-0.71640986,1.12323320,0.05063277,0.02035005,0.10284705,-0.14356726,-0.26959330,0.71989793,1.11162913,0.26657626,0.01206444,-0.12844419
-0.20676559,-0.01258502,0.76817465,-0.04392925,0.01453495,0.05487428,0.99742055,0.04384342,0.25070864,0.03072708,0.93275118,-0.23741968,-0.23666249,-0.25006616,0.06798017,-0.25424135,0.12443244,0.04194597,-0.06688111,-0.08153659,0.10060365,0.05272929,-0.15836544,0.22992352,-0.72572023,1.11473179,0.06689443,0.02228946,0.09629705,-0.12272187,-0.26722920,0.72345769,1.10784006,0.26322332,0.00605760,-0.13903491
-0.22411807,-0.01005358,0.76405346,-0.04553347,0.01765306,0.05329503,0.99738395,0.08800322,0.23665698,0.03100218,0.85835820,-0.22374074,-0.24420330,-0.30091494,0.06173676,-0.24935684,0.15262556,0.05760613,-0.06941579,-0.09282223,0.10115844,0.04008971,-0.17218314,0.22964783,-0.73219496,1.10604489,0.07780915,0.02225641,0.09026860,-0.10803807,-0.26744801,0.72810805,1.11143911,0.25505239,0.00119408,-0.15112743
-0.24518645,-0.00713813,0.75815934,-0.04554957,0.02138243,0.05213083,0.99737173,0.11471724,0.21431787,0.02383985,0.78090280,-0.22962219,-0.24402852,-0.36840576,0.04902940,-0.24439315,0.20654179,0.06590006,-0.07229006,-0.10358334,0.09915945,0.03478231,-0.19580963,0.23074029,-0.73362648,1.09807336,0.08040180,0.01899425,0.08715319,-0.10086261,-0.26869610,0.73046792,1.12211382,0.24550371,-0.00077434,-0.16341214
-0.27005541,-0.00358356,0.75050354,-0.04339233,0.02398127,0.05196180,0.99741763,0.12651412,0.19226621,0.02422114,0.70913392,-0.27560133,-0.23340888,-0.44290808,0.02957820,-0.23713718,0.26884377,0.07418158,-0.07478128,-0.11342426,0.09331592,0.03907373,-0.22984576,0.23308200,-0.72672498,1.09323812,0.07501198,0.01529086,0.08941332,-0.10115556,-0.27057251,0.72951484,1.14031053,0.23773554,-0.00028285,-0.17621796
-0.29825610,0.00053131,0.74245024,-0.04016681,0.02293614,0.05404280,0.99746674,0.11942139,0.17924643,0.03802140,0.68383682,-0.37628084,-0.20195583,-0.50014758,0.00651892,-0.23169477,0.30770853,0.09164276,-0.07488569,-0.12194986,0.08626363,0.05683175,-0.27269390,0.23432307,-0.70654732,1.09616625,0.06478077,0.01079203,0.10148695,-0.10840113,-0.27098188,0.72063553,1.16449916,0.23831968,0.00302075,-0.18978943
-0.32750899,0.00495850,0.73590225,-0.03346519,0.01794523,0.05859196,0.99755955,0.09998807,0.15838929,0.05600952,0.68682092,-0.47646257,-0.16628930,-0.52969813,-0.02353374,-0.22603722,0.30108130,0.12035421,-0.06266204,-0.13308376,0.07241930,0.08387347,-0.31631142,0.23235625,-0.68471670,1.10758471,0.04163391,0.00748706,0.12046713,-0.11049354,-0.26920721,0.69931287,1.19589329,0.24506755,0.00728713,-0.19939472
